id,x,y,z,dist_xy
R1_start,-4.513563637552551,-11.8786197581897,-1.9080122826052168,0.007518717062034661
R1_3m,-4.183563637552552,-8.908619758189701,-1.9080122826052168,0.009314209846127311
R1_6m,-3.833563637552544,-5.928619758189711,-1.9180122826052168,0.004030027042151121
R1_9m,-3.4935636375525547,-2.9486197581897216,-2.0080122826052165,0.004600678171656062
R1_12m,-3.1535636375525518,0.0413802418102875,-2.0380122826052167,0.004930274361754622
R1_15m,-2.813563637552548,3.0213802418102773,-2.0080122826052165,0.004284509451013161
R1_18m,-2.4735636375525445,6.001380241810296,-2.058012282605217,0.0036400985137356595
R1_21m,-2.1335636375525557,8.971380241810294,-2.058012282605217,0.007020160748694855
R1_24m,-1.773563637552556,11.961380241810303,-1.9480122826052169,0.020247050328255533
R1_27m,-1.4235636375525471,15.1213802418103,-1.9580122826052169,0.18417975505285888
R1_30m,-1.093563637552549,18.10138024181029,-2.058012282605217,0.18217805412928184
R1_33m,-0.7435636375525547,20.981380241810285,-1.998012282605217,0.08574867146011937
R1_36m,-0.3735636375525502,24.041380241810288,-1.938012282605217,0.17054234380090763
R1_39m,-0.0635636375525479,26.681380241810302,-2.0780122826052168,0.183137608696884
R1_42m,0.3764363624474498,30.1513802418103,-2.018012282605217,0.3345122657403628
R1_end,0.5764363624474527,32.701380241810284,-2.0780122826052168,0.012701237492753162
R2_start,-3.1835636375525524,-11.8486197581897,-2.0380122826052167,0.2497441125412348
R2_3m,-2.6335636375525557,-9.018619758189717,-1.998012282605217,0.014127042476968575
R2_6m,-2.303563637552543,-6.028619758189706,-1.9080122826052168,0.005782722343443826
R2_9m,-1.9635636375525536,-3.0386197581896965,-2.0380122826052167,0.004658302769221318
R2_12m,-1.6235636375525502,-0.0586197581897067,-2.0380122826052167,0.003821121823281333
R2_15m,-1.2835636375525468,2.921380241810283,-1.9480122826052169,0.00465179807032198
R2_18m,-0.9535636375525484,5.901380241810301,-2.0380122826052167,0.004030793425222631
R2_21m,-0.6135636375525451,8.8713802418103,-2.0380122826052167,0.009365493390869641
R2_24m,-0.2735636375525558,11.86138024181028,-1.9580122826052169,0.0013159475518175377
R2_27m,0.0564363624474566,14.911380241810292,-1.9080122826052168,0.0690862317197377
R2_30m,0.4164363624474561,17.951380241810284,-2.0380122826052167,0.12888171929976502
R2_33m,0.8964363624474458,20.86138024181028,-2.068012282605217,0.1686289088762851
R2_36m,1.0864363624474578,23.771380241810306,-1.9480122826052169,0.017984078915295475
R2_39m,1.5064363624474453,27.0913802418103,-2.018012282605217,0.3382320613962012
R2_42m,1.5264363624474555,29.3413802418103,-2.028012282605217,0.46356910731003037
R2_end,1.956436362447448,31.511380241810286,-1.9480122826052169,0.13289595987248504
